"day","confirmed","tests","deaths","deaths_1","deaths_2","active","vaccinated_1","vaccinated_2","vaccinated_3","partialy_protected","fully_protected","booster_protected","infection_1","infection_2","infection_3","confirmed_daily","tests_daily","tests_mobile_daily","tests_pcr_daily","tests_ag_daily","tests_ab_daily","tests_positive_daily","tests_pcr_positive_daily","tests_ag_positive_daily","tests_ab_positive_daily","deaths_daily","deaths_1_daily","deaths_2_daily","deaths_population_daily","vaccinated_1_daily","vaccinated_2_daily","vaccinated_3_daily","infection_1_daily","infection_2_daily","infection_3_daily","population","hospitalized","icu","ventilated","oxygen","tpr_dgn","tpr_pcr","tpr_ag","tpr_ab","confirmed_100k","dgn_100k","deaths_100k","deaths_1_100k","deaths_2_100k","tests_100k","tests_mobile_100k","confirmed_growth_weekly","dgn_growth_weekly","tpr_dgn_diff_weekly","tpr_pcr_diff_weekly","tpr_ag_diff_weekly","tpr_ab_diff_weekly","deaths_growth_weekly","deaths_1_growth_weekly","deaths_2_growth_weekly","vaccinated_1_percent","vaccinated_2_percent","vaccinated_3_percent","partialy_protected_percent","fully_protected_percent","booster_protected_percent"
2020-10-18,8086,830349,194,102,172,3473,0,0,0,0,0,0,8084,2,2,210,3575,1823,3575,0,10,239,239,0,0,2,2,2,135,0,0,0,210,0,0,2810761,229,20,9,87,4.07,4.07,NA,2.83,96.2372823587633,117.263616508127,1.20963682077558,0.711551071044461,1.03174905301447,3214.04061035428,1010.68714131155,57.13,49.7,0.91,0.91,NA,-0.53,12.5,85.71,23.08,0,0,0,0,0,0
2020-10-19,8296,835506,199,105,176,3538,0,0,0,0,0,0,8294,2,2,210,5157,1457,5157,0,348,228,228,0,18,5,3,4,106,0,0,0,210,0,0,2810761,232,23,9,92,4.33,4.33,NA,3.2,100.791209213448,121.639655595051,1.24521437432781,0.747128624596684,1.03174905301447,3240.54588775068,1021.64502780564,62.8,54.96,1.22,1.22,NA,0.02,69.23,150,90,0,0,0,0,0,0
2020-10-20,8759,844650,205,108,182,3859,0,0,0,0,0,0,8757,2,2,463,9144,2329,9144,0,698,515,515,0,29,6,3,6,118,0,0,0,463,0,0,2810761,245,21,9,83,4.62,4.62,NA,3.63,111.144277297145,131.992723678747,1.3875245885367,0.81828373170113,1.17405926722336,3339.9495723756,1050.39169107583,71.65,59.8,1.41,1.41,NA,0.81,43.75,55.56,75,0,0,0,0,0,0
2020-10-21,9230,854617,213,112,189,4197,0,0,0,0,0,0,9228,2,2,471,9967,2791,9967,0,926,499,499,0,21,8,4,7,128,0,0,0,471,0,0,2810761,239,18,7,88,4.92,4.92,NA,2.95,123.667576147527,144.8362205111,1.56541235629781,0.925016392357799,1.35194703498448,3450.48903126235,1093.8318839631,72.41,58.48,1.52,1.52,NA,-0.21,114.29,125,145.45,0,0,0,0,0,0
2020-10-22,9698,863617,218,115,194,4544,0,0,0,0,0,0,9696,2,2,468,9000,2350,9000,0,989,508,508,0,23,5,3,5,121,0,0,0,468,0,0,2810761,255,26,14,94,5.17,5.17,NA,2.95,132.811007410449,153.623876238499,1.67214501695448,0.996171499462245,1.45867969564114,3487.16948897469,1088.99333668,77.75,58.72,1.6,1.6,NA,-0.11,93.75,80,115.38,0,0,0,0,0,0
2020-10-23,10248,873806,221,116,197,4967,0,0,0,0,0,0,10246,2,2,550,10189,3106,10189,0,808,576,576,0,23,3,1,3,120,0,0,0,550,0,0,2810761,254,27,15,104,5.48,5.48,NA,3.06,145.690081796353,165.862554660464,1.70772257050671,1.03174905301447,1.52983480274559,3581.27211812032,1121.1554450912,83.78,62.2,1.78,1.78,NA,0.14,100,63.64,107.14,0,0,0,0,0,0
2020-10-24,10839,881058,229,122,205,5458,0,0,0,0,0,0,10837,2,2,591,7252,2834,7252,0,63,617,617,0,1,8,6,8,125,0,0,0,591,0,0,2810761,270,28,14,98,5.86,5.86,NA,2.99,161.130740038018,180.556084277532,1.92118789182004,1.17405926722336,1.74330012405893,3644.84920631815,1133.50085617383,89.21,68.09,1.93,1.93,NA,0.11,117.65,100,150,0,0,0,0,0,0
2020-10-25,11460,885659,233,124,209,5997,0,0,0,0,0,0,11458,2,2,621,4601,2387,4601,0,106,646,646,0,5,4,2,4,115,0,0,0,621,0,0,2810761,332,31,15,119,6.49,6.49,NA,3.05,178.848361707025,197.989085518121,2.02792055247671,1.24521437432781,1.88561033826782,3693.83949755956,1151.11174518218,104.11,81.63,2.42,2.42,NA,0.22,116.67,69.23,131.25,0,0,0,0,0,0
2020-10-26,11906,891764,244,129,218,6271,0,0,0,0,0,0,11903,3,3,446,6105,1830,6105,0,370,460,460,0,12,11,5,9,118,0,0,0,445,1,0,2810761,342,32,15,133,6.79,6.79,NA,2.88,190.873574807677,209.871988404564,2.38369608799894,1.3875245885367,2.17023076668561,3707.89263121269,1145.98857747066,105.7,83.88,2.46,2.46,NA,-0.32,104.55,60,121.05,0,0,0,0,0,0
2020-10-27,12919,902516,256,134,229,7165,0,0,0,0,0,0,12916,3,3,1013,10752,2918,10752,0,568,1040,1040,0,18,12,5,11,122,0,0,0,1013,0,0,2810761,354,36,17,144,7.51,7.51,NA,2.69,218.232713489336,235.808024944134,2.63273896286451,1.42310214208892,2.41927364155117,3814.83875719067,1167.19279938778,110.74,90.45,2.89,2.89,NA,-0.94,121.74,85.71,123.81,0,0,0,0,0,0
2020-10-28,13733,913635,267,138,238,7768,0,0,0,0,0,0,13730,3,3,814,11119,2695,11119,0,565,838,838,0,29,11,4,9,135,0,0,0,814,0,0,2810761,370,34,14,165,7.94,7.94,NA,3.2,238.476341460551,255.482412058514,2.98851449838674,1.56541235629781,2.70389406996895,3904.45861458872,1182.17094943327,104.68,87.7,3.02,3.02,NA,0.25,80,44.44,81.48,0,0,0,0,0,0
2020-10-29,14788,925478,275,144,246,8635,0,0,0,0,0,0,14785,3,3,1055,11843,3343,11843,0,610,1083,1083,0,34,8,6,8,104,0,0,0,1055,0,0,2810761,415,35,22,176,8.5,8.5,NA,3.95,266.084523017076,281.382871044532,3.13082471259563,1.67214501695448,2.84620428417784,4024.42612516681,1222.51589516149,113.06,98.57,3.33,3.33,NA,1,83.87,61.11,85.71,0,0,0,0,0,0
2020-10-30,15698,936133,284,152,254,9388,0,0,0,0,0,0,15694,4,4,910,10655,2121,10655,0,626,928,928,0,24,9,8,8,123,0,0,0,909,1,0,2810761,470,42,22,210,9,9,NA,4.23,288.249338880111,302.266894979687,3.37986758746119,1.92118789182004,3.05966960549118,4090.67152988105,1211.30896579254,105.51,94.59,3.52,3.52,NA,1.17,96.88,100,96.55,0,0,0,0,0,0
2020-10-31,16878,945391,294,155,262,10445,0,0,0,0,0,0,16873,5,5,1180,9258,3065,9258,0,138,1245,1245,0,4,10,3,8,123,0,0,0,1179,1,0,2810761,501,46,23,241,9.7,9.7,NA,4.22,320.269137077112,335.211709569046,3.62891046232675,1.95676544537227,3.27313492680452,4220.10266970404,1246.95767445187,103.81,96.1,3.84,3.84,NA,1.23,75.68,50,62.86,0,0,0,0,0,0
2020-11-01,17497,949677,302,159,269,10956,0,0,0,0,0,0,17492,5,5,619,4286,1989,4286,0,174,647,647,0,9,8,4,7,102,0,0,0,619,0,0,2810761,546,43,28,269,9.75,9.75,NA,4.26,334.820356479971,349.727351418353,3.84237578364009,2.02792055247671,3.45102269456564,4245.39831027967,1252.86354834153,78.93,73.89,3.26,3.26,NA,1.21,76.92,59.09,62.16,0,0,0,0,0,0
2020-11-02,18245,955220,317,170,283,11460,0,0,0,0,0,0,18240,5,5,748,5543,3183,5543,0,182,768,768,0,3,15,11,14,131,0,0,0,748,0,0,2810761,613,51,26,286,10.32,10.32,NA,4.23,353.961080291067,368.939230336553,4.19815131916232,2.3125409808945,3.80679823008787,4259.13124595083,1314.27040577267,75.6,71.39,3.53,3.53,NA,1.35,62.22,70.83,54.76,0,0,0,0,0,0
2020-11-03,19004,962971,330,176,293,11974,0,0,0,0,0,0,18999,5,5,759,7751,2278,7751,0,210,738,738,0,10,13,6,10,127,0,0,0,759,0,0,2810761,676,57,30,297,10.33,10.33,NA,4.51,364.492036142525,376.873024778699,4.44719419402788,2.41927364155117,3.94910844429676,4209.57171385258,1312.45595054151,46.27,43.74,2.82,2.82,NA,1.82,45.1,61.54,36.17,0,0,0,0,0,0
2020-11-04,20409,975476,339,178,300,13100,0,0,0,0,0,0,20404,5,5,1405,12505,2942,12505,0,253,1422,1422,0,24,9,2,7,100,0,0,0,1405,0,0,2810761,690,57,32,296,11.05,11.05,NA,4.92,397.721471160301,409.711106707401,4.4827717475801,2.34811853444672,3.94910844429676,4299.86754476813,1317.82816112789,48.26,45.81,3.11,3.11,NA,1.72,33.33,53.85,26.53,0,0,0,0,0,0
2020-11-05,21844,987718,351,185,312,14248,0,0,0,0,0,0,21839,5,5,1435,12242,3512,12242,0,358,1451,1451,0,39,12,7,12,127,0,0,0,1435,0,0,2810761,785,64,35,389,11.57,11.57,NA,5.82,432.124965445301,443.260739707147,4.73181462244567,2.49042874865561,4.19815131916232,4415.20997338443,1359.16927835558,38.62,36.86,3.07,3.07,NA,1.87,33.33,41.38,26.92,0,0,0,0,0,0
2020-11-06,23527,1001847,371,195,332,15651,0,0,0,0,0,0,23520,7,7,1683,14129,3318,14129,0,215,1715,1715,0,18,20,10,20,139,0,0,0,1681,2,0,2810761,785,70,42,383,12.15,12.15,NA,6.99,472.43433361997,483.783573203129,5.33663303283346,2.81062673062562,4.80296972955011,4555.38553438019,1366.71171970865,43.65,42.3,3.15,3.15,NA,2.76,38.1,19.44,36.84,0,0,0,0,0,0
2020-11-07,25123,1012917,392,204,350,17037,0,0,0,0,0,0,25116,7,7,1596,11070,3837,11070,0,54,1674,1674,0,8,21,9,18,124,0,0,0,1596,0,0,2810761,858,74,44,410,12.46,12.46,NA,7.68,508.189774939954,521.389047307829,5.79914122901236,2.91735939128229,5.15874526507234,4691.22063384258,1402.39600592153,36.53,34.86,2.76,2.76,NA,3.46,50.77,48.48,54.39,0,0,0,0,0,0
2020-11-08,26313,1019547,410,212,364,18017,0,0,0,0,0,0,26306,7,7,1190,6630,3242,6630,0,178,1224,1224,0,9,18,8,14,119,0,0,0,1190,0,0,2810761,944,80,50,445,12.87,12.87,NA,7.66,528.433402911169,541.952873261014,6.29722697874348,3.13082471259563,5.51452080059457,4763.40749000004,1432.81481420868,46.03,44.08,3.12,3.12,NA,3.4,56.52,51.43,58.33,0,0,0,0,0,0
2020-11-09,27373,1027887,435,229,387,18614,0,0,0,0,0,0,27366,7,7,1060,8340,2914,8340,0,146,1057,1057,0,15,25,17,23,133,0,0,0,1060,0,0,2810761,988,81,51,417,12.77,12.77,NA,8.7,550.278020792234,563.192672731691,6.7953127284746,3.5577553552223,6.01260655032569,4842.92332218926,1471.38088225929,44,41.72,2.45,2.45,NA,4.47,61.64,43.9,60,0,0,0,0,0,0
2020-11-10,28942,1040467,456,239,406,19712,0,0,0,0,0,0,28934,8,8,1569,12580,3533,12580,0,138,1603,1603,0,19,21,10,19,116,0,0,0,1568,1,0,2810761,1023,73,49,455,13.09,13.09,NA,9.84,570.05914056727,583.222835381592,7.11551071044461,3.73564312298342,6.29722697874348,4907.95909008272,1493.26107769391,63.32,62.41,2.76,2.76,NA,5.33,70.27,50,76.56,0,0,0,0,0,0
2020-11-11,30484,1053028,478,250,426,20786,0,0,0,0,0,0,30476,8,8,1542,12561,3571,12561,0,298,1599,1599,0,22,22,11,20,114,0,0,0,1542,0,0,2810761,1092,83,51,484,13.31,13.31,NA,9.37,595.959599553288,610.297353634834,7.50686379951906,3.98468599784898,6.68858006781793,4959.26192230503,1524.42701460565,50.91,51.12,2.26,2.26,NA,4.45,93.06,80,103.23,0,0,0,0,0,0
2020-11-12,32375,1067032,511,264,457,22127,0,0,0,0,0,0,32365,10,10,1891,14004,4573,14004,0,397,1957,1957,0,35,33,14,31,150,0,0,0,1889,2,0,2810761,1205,87,58,595,13.65,13.65,NA,8.84,625.702434322947,641.392135439477,8.39630263832464,4.26930642626677,7.50686379951906,5036.14501553138,1568.18740547489,49.25,50.42,2.08,2.08,NA,3.02,110.53,92.68,119.7,0,0,0,0,0,0
2020-11-13,34108,1081276,537,281,483,23269,0,0,0,0,0,0,34098,10,10,1733,14244,4626,14244,0,212,1805,1805,0,35,26,17,26,134,0,0,0,1733,0,0,2810761,1263,79,51,617,13.75,13.75,NA,10.05,654.982760896426,672.593649904777,9.00112104871243,4.58950440823677,8.14725976345908,5163.83285523031,1657.30917712321,35.15,36.73,1.6,1.6,NA,3.06,90.8,100,93.59,0,0,0,0,0,0
2020-11-14,35480,1090568,568,295,509,24020,0,0,0,0,0,0,35470,10,10,1372,9292,3480,9292,0,99,1434,1434,0,5,31,14,26,133,0,0,0,1372,0,0,2810761,1249,92,51,674,13.75,13.75,NA,9.54,661.813651178453,679.317807526147,9.74824967330911,4.98085749731123,8.78765572739909,5165.04249205108,1672.07386184738,25.62,26.9,1.29,1.29,NA,1.86,79.59,85.71,80.68,0,0,0,0,0,0
2020-11-15,36580,1097362,596,310,537,24674,0,0,0,0,0,0,36570,10,10,1100,6794,3250,6794,0,112,1140,1140,0,2,28,15,28,158,0,0,0,1100,0,0,2810761,1359,100,61,641,13.62,13.62,NA,9.49,678.926454437072,696.857541427393,10.4598007443536,5.37221058638568,9.53478435199578,5254.27099636006,1716.93715687673,16.46,17.83,0.75,0.75,NA,1.83,72.22,84.91,82.11,0,0,0,0,0,0
2020-11-16,37681,1105666,633,330,574,24762,0,0,0,0,0,0,37671,10,10,1101,8304,2440,8304,0,235,1103,1103,0,30,37,20,37,157,0,0,0,1101,0,0,2810761,1369,107,73,751,13.68,13.68,NA,9.93,691.485330841007,708.776021867387,11.2425069225025,5.69240856835569,10.3530680836969,5352.50062171775,1690.50303458743,12.93,14.65,0.91,0.91,NA,1.23,67.8,71.19,79.81,0,0,0,0,0,0
2020-11-17,39663,1118288,670,350,607,25930,0,0,0,0,0,0,39651,12,12,1982,12622,3528,12622,0,275,2081,2081,0,32,37,20,33,135,0,0,0,1980,2,0,2810761,1363,93,67,748,14.29,14.29,NA,9.89,734.996678835376,756.556676288023,12.0963682077558,6.19049431808681,11.171351815398,5525.79888507063,1734.97497652771,7.88,9.59,1.2,1.2,NA,0.0500000000000007,69.84,76.19,77.88,0,0,0,0,0,0
2020-11-18,41325,1130376,706,373,640,26537,0,0,0,0,0,0,41312,13,13,1662,12088,3506,12088,0,250,1709,1709,0,30,36,23,33,140,0,0,0,1661,1,0,2810761,1437,109,66,755,14.52,14.52,NA,10.7,744.140110098297,766.767434157511,13.0569621536659,6.93762294268349,12.0963682077558,5510.96304523935,1755.04071673116,7.6,8.78,1.21,1.21,NA,1.33,64.03,70.83,69.84,0,0,0,0,0,0
2020-11-19,43641,1144611,747,392,677,27943,0,0,0,0,0,0,43628,13,13,2316,14235,4773,14217,18,455,2400,2400,0,55,41,19,37,134,0,0,0,2316,0,0,2810761,1501,117,71,798,15.05,15.05,0,11.54,775.483934777806,800.530532478571,14.0887112066803,7.36455358531017,12.9858070465614,5581.86910946893,1799.90401176052,6.98,7.78,1.4,1.4,NA,2.7,47.5,62.03,51.72,0,0,0,0,0,0
2020-11-20,45737,1159013,788,412,713,28859,0,0,0,0,0,0,45722,15,15,2096,14402,4103,14390,12,435,2133,2131,2,68,41,20,36,152,0,0,0,2094,2,0,2810761,1459,114,69,843,15.44,15.44,6.67,11.93,790.177464394874,815.4019498634,14.835839831277,7.7203291208324,13.555047903397,5591.58178158869,1827.83239129901,9.9,9.9,1.69,1.69,NA,1.88,51.2,52.33,52.32,0,0,0,0,0,0
2020-11-21,47916,1171067,843,439,764,30419,0,0,0,0,0,0,47900,16,16,2179,12054,5270,12025,29,6,2277,2277,0,5,55,27,51,177,0,0,0,2178,1,0,2810761,1443,124,68,747,15.95,15.96,3.39,12.56,810.91917811582,836.85521465539,16.0454766520526,8.36072508477242,14.7291071706203,5626.59009428407,1878.81502553935,20.07,20.26,2.2,2.21,NA,3.02,56.25,58.24,60.38,0,0,0,0,0,0
2020-11-22,49050,1176631,894,459,809,30805,0,0,0,0,0,0,49034,16,16,1134,5564,2986,5553,11,20,1155,1155,0,1,51,20,45,188,0,0,0,1134,0,0,2810761,1629,126,73,887,16.22,16.23,2.86,13.19,808.926835116895,834.400363460287,17.219535919276,8.78765572739909,15.8320113307393,5588.6644221974,1869.70717182998,21.46,21.36,2.6,2.61,NA,3.7,60.22,52.04,57.23,0,0,0,0,0,0
2020-11-23,50389,1185001,935,477,845,31385,0,0,0,0,0,0,50372,17,17,1339,8370,2626,8352,18,383,1339,1339,0,52,41,18,36,151,0,0,0,1338,1,0,2810761,1654,119,78,942,16.5,16.52,2.27,13.32,818.852972557966,844.433233562014,17.7887767761115,8.82323328095132,16.2945195269182,5589.73174880397,1859.46083640694,23.28,23.05,2.82,2.84,NA,3.39,52.53,45.54,44.92,0,0,0,0,0,0
2020-11-24,52780,1199843,986,498,885,32371,0,0,0,0,0,0,52762,18,18,2391,14842,4748,14816,26,348,2484,2484,0,50,51,21,40,154,0,0,0,2390,1,0,2810761,1707,126,82,924,16.55,16.57,1.75,13.76,848.097721577893,875.777058241522,18.8561033826782,9.21458637002577,17.0416481515148,5670.2081749391,1902.68756397289,22.35,21.39,2.26,2.28,NA,3.87,47.66,33.33,38.31,0,0,0,0,0,0
2020-11-25,54881,1212932,1033,525,926,33037,0,0,0,0,0,0,54863,18,18,2101,13089,4077,13003,86,299,2135,2127,8,55,47,27,41,169,0,0,0,2101,0,0,2810761,1704,121,75,916,16.86,16.89,5,14.7,867.985574013586,894.846626945514,19.7455422214838,9.78382722686134,17.7887767761115,5688.99312321467,1920.68980607031,25.04,23.99,2.34,2.37,NA,4,43.42,23.58,33.64,0,0,0,0,0,0
2020-11-26,57258,1227682,1072,548,963,33731,0,0,0,0,0,0,57239,19,19,2377,14750,5089,14738,12,503,2465,2464,1,38,39,23,37,146,0,0,0,2376,1,0,2810761,1776,126,81,917,16.84,16.86,5.67,13.49,885.276265039966,912.920024150043,19.9590075427971,10.1040252088313,18.0022420974249,5715.53397816463,1939.04782370326,20.87,19.84,1.79,1.81,5.67,1.95,37.71,21.88,30,0,0,0,0,0,0
2020-11-27,59381,1242221,1120,570,1003,34258,0,0,0,0,0,0,59362,19,19,2123,14539,5133,14419,120,299,2198,2193,5,69,48,22,40,170,0,0,0,2123,0,0,2810761,1734,132,89,947,16.89,16.93,4.64,14.53,899.151510925333,926.902002696067,20.741713720946,10.2819129765925,18.500327847156,5726.02935646254,1957.08564335424,17.33,17.11,1.45,1.49,-2.03,2.6,32.27,20.61,26.09,0,0,0,0,0,0
2020-11-28,61297,1252958,1171,592,1043,34984,0,0,0,0,0,0,61277,20,20,1916,10737,4922,10658,79,112,1988,1987,1,7,51,22,40,151,0,0,0,1915,1,0,2810761,1798,140,90,987,16.81,16.86,4.26,13.85,918.505700057742,946.611967363999,21.4532647919905,10.5665334050102,18.9984135968871,5777.4389213455,2008.38847557654,7.6,7.17,0.859999999999999,0.899999999999999,0.87,1.29,19.27,6.25,9.41,0,0,0,0,0,0
2020-11-29,62497,1258209,1221,619,1091,35124,0,0,0,0,0,0,62477,20,20,1200,5251,3031,5251,0,49,1229,1229,0,6,50,27,48,151,0,0,0,1200,0,0,2810761,1858,144,93,974,16.96,17.02,4.4,13.9,922.063455412965,949.778369630146,22.2359709701394,10.9934640476369,19.7099646679316,5722.54275621442,2000.59699134861,7.83,7.62,0.740000000000002,0.789999999999999,1.54,0.710000000000001,9.73,7.38,3.68,0,0,0,0,0,0
2020-11-30,63766,1266137,1274,640,1141,34824,0,0,0,0,0,0,63746,20,20,1269,7928,2309,7851,77,183,1303,1302,1,54,53,21,50,171,0,0,0,1269,0,0,2810761,1887,149,90,983,17.01,17.08,4,15.56,928.040484409738,956.893880340591,22.805211826975,11.0290416011891,20.1724728641105,5709.16559607878,1995.93633183326,5.26,5.41,0.510000000000002,0.559999999999999,1.73,2.24,12.25,10.88,9.23,0,0,0,0,0,0
2020-12-01,66008,1278297,1341,674,1198,35524,0,0,0,0,0,0,65988,20,20,2242,12160,3581,12047,113,192,2303,2301,2,43,67,34,57,184,0,0,0,2242,0,0,2810761,1885,148,82,1060,17.36,17.45,3.7,16.62,937.290648333316,964.792097229184,23.8725384335417,11.5271273509203,21.0263341493638,5692.72876633766,1997.82194217153,0.85,0.92,0.809999999999999,0.879999999999999,1.95,2.86,12.34,18.92,12.59,0,0,0,0,0,0
2020-12-02,68629,1293117,1390,693,1237,36254,0,0,0,0,0,0,68609,20,20,2621,14820,5172,14729,91,222,2698,2693,5,59,49,19,39,167,0,0,0,2621,0,0,2810761,1949,149,83,1017,17.69,17.78,3.05,17.69,971.409522189898,999.978297692333,24.3350466297206,11.3848171367114,21.2397994706772,5789.92664264233,2057.09414638954,1.42,1.87,0.830000000000002,0.890000000000001,-1.95,2.99,9.17,10.53,8.74,0,0,0,0,0,0
2020-12-03,71080,1307354,1458,730,1297,36972,0,0,0,0,0,0,71060,20,20,2451,14237,5047,14106,131,200,2527,2526,1,53,68,37,60,193,0,0,0,2451,0,0,2810761,1940,139,78,974,17.88,18,2.45,23.15,976.212491919448,1004.49664699347,25.2956405756306,12.0252131006514,22.0580832023783,5789.99779774944,2066.84239606285,1.51,1.84,1.04,1.14,-3.22,9.66,18.77,16.67,16.78,0,0,0,0,0,0
2020-12-04,73950,1322070,1523,764,1352,38470,0,0,0,0,0,0,73930,20,20,2870,14716,5090,14574,142,149,2915,2914,1,58,65,34,55,181,0,0,0,2870,0,0,2810761,1981,147,87,1067,18.74,18.87,1.74,25.29,1003.74951836887,1032.3182938713,26.1495018608839,12.5232988503825,22.7340567198705,5801.16914956483,2101.95744141889,6.78,6.48,1.85,1.94,-2.9,10.76,21.39,22.78,20.34,0,0,0,0,0,0
2020-12-05,76258,1331859,1577,788,1399,39678,0,0,0,0,0,0,76238,20,20,2308,9789,4725,9778,11,26,2381,2379,2,11,54,24,47,157,0,0,0,2308,0,0,2810761,2054,152,88,1098,19.46,19.59,2.12,27.82,1008.33902277711,1036.01835944074,26.1139243073317,12.4165661897258,22.5917465056616,5720.58599076905,2082.56767473293,11.81,11.57,2.65,2.73,-2.14,13.97,23.78,28.1,27.6,0,0,0,0,0,0
2020-12-06,77683,1337845,1654,832,1469,40002,0,0,0,0,0,0,77662,21,21,1425,5986,3291,5982,4,38,1462,1460,2,3,77,44,70,176,0,0,0,1424,1,0,2810761,2133,153,93,1134,19.58,19.7,2.46,27.82,1018.6920908608,1046.94066838127,27.0389406996895,13.2704274749792,23.4811853444672,5735.59971836809,2093.41882856636,12.93,12.65,2.62,2.68,-1.94,13.92,32.42,33.13,34.04,0,0,0,0,0,0
2020-12-07,79059,1345656,1713,857,1517,39396,0,0,0,0,0,0,79037,22,22,1376,7811,2243,7758,53,239,1388,1377,11,60,59,25,48,167,0,0,0,1375,1,0,2810761,2154,161,93,1160,19.71,19.82,4.4,26.92,1020.00846034223,1048.68396850533,27.6793366636295,13.5194703498448,23.9081159870939,5715.71186593239,2079.79262555586,14.32,13.56,2.7,2.74,0.4,11.36,29.5,33.13,27.03,0,0,0,0,0,0
2020-12-08,82350,1360253,1779,884,1575,41025,0,0,0,0,0,0,82328,22,22,3291,14597,4781,14423,174,411,3369,3353,16,103,66,27,58,165,0,0,0,3291,0,0,2810761,2122,163,99,1161,20.43,20.53,6.27,27,1052.02825853924,1080.17010339904,28.2129999669129,13.7329356711581,24.5485119510339,5706.9953653121,2080.96668482308,23.54,22.9,3.07,3.08,2.57,10.38,23.38,19.32,20.45,0,0,0,0,0,0
2020-12-09,85614,1375637,1830,902,1625,41973,0,0,0,0,0,0,85589,25,25,3264,15384,5131,15255,129,218,3320,3305,15,78,51,18,50,158,0,0,0,3261,3,0,2810761,2146,173,101,1212,21.04,21.15,7.45,28.57,1093.40495332047,1122.32950435843,28.3553101811218,13.4127376891881,24.8687099330039,5788.64585071445,2118.46542626712,23.55,22.41,3.35,3.37,4.4,10.88,23.25,24.4,24.76,0,0,0,0,0,0
2020-12-10,88643,1390402,1908,937,1690,42906,0,0,0,0,0,0,88618,25,25,3029,14765,5413,14444,321,311,3041,3019,22,83,78,35,65,179,0,0,0,3029,0,0,2810761,2171,178,105,1050,21.52,21.66,8.27,28.45,1116.60151823652,1142.82217520451,29.7428347696585,13.8396683318148,25.8648814324662,5789.17951401773,2129.99255361804,27.07,25.48,3.64,3.66,5.82,5.3,16.58,13.74,17.66,0,0,0,0,0,0
2020-12-11,92401,1407453,1987,986,1763,44485,0,0,0,0,0,0,92375,26,26,3758,17051,6328,16840,211,294,3742,3726,16,103,79,49,73,175,0,0,0,3757,1,0,2810761,2110,190,116,1142,21.9,22.04,9.3,28.69,1174.7708182944,1197.75391788914,30.8457389297774,14.8002622777248,27.0389406996895,5878.55032854092,2172.50773011295,26.65,24.99,3.16,3.17,7.56,3.4,15.14,14.43,17.77,0,0,0,0,0,0
2020-12-12,95309,1419105,2084,1040,1847,46259,0,0,0,0,0,0,95283,26,26,2908,11652,5641,11617,35,58,3019,3010,9,14,97,54,84,183,0,0,0,2908,0,0,2810761,2227,191,106,1185,22.17,22.3,9.82,28.3,1210.06375141821,1234.43437560148,32.4823063931796,15.9387439913959,28.6043530559873,5911.1037900412,2198.087991117,27.34,25.95,2.71,2.71,7.7,0.48,24.88,28.57,25.84,0,0,0,0,0,0
2020-12-13,96689,1424195,2141,1069,1900,46300,0,0,0,0,0,0,96662,27,27,1380,5090,2668,5059,31,14,1417,1416,1,1,57,29,53,168,0,0,0,1379,1,0,2810761,2328,191,112,1301,22.35,22.49,9.43,28.61,1216.46771105761,1241.1229556693,32.7313492680452,16.0098990985004,28.7822408237484,5905.37580391929,2185.17333917754,25.15,23.78,2.77,2.79,6.97,0.789999999999999,12.47,11.27,14.02,0,0,0,0,0,0
2020-12-14,98772,1434015,2233,1114,1986,45992,0,0,0,0,0,0,98745,27,27,2083,9820,3692,9590,230,430,1905,1877,28,132,92,45,86,217,0,0,0,2083,0,0,2810761,2372,180,111,1282,22.42,22.59,9.46,29.61,1245.42783964912,1262.54064290774,34.1188738565819,16.8637603837537,30.0630327516285,5972.6885352401,2234.37709574026,28.9,26.41,2.71,2.77,5.06,2.69,18.45,18.43,24.73,0,0,0,0,0,0
2020-12-15,102169,1449341,2304,1139,2046,47288,0,0,0,0,0,0,102142,27,27,3397,15326,4684,15005,321,384,3366,3312,54,119,71,25,60,183,0,0,0,3397,0,0,2810761,2307,184,124,1256,22.24,22.39,11.35,31.01,1286.51991400194,1300.35958233375,34.2611840707908,16.5435624017837,30.1697654122851,6085.32706978644,2273.61913730837,21.28,18.34,1.81,1.86,5.08,4.01,19.86,21.43,24.93,0,0,0,0,0,0
2020-12-16,105620,1464762,2403,1182,2127,48362,0,0,0,0,0,0,105593,27,27,3451,15421,5247,15035,386,214,3432,3378,54,71,99,43,81,211,0,0,0,3451,0,0,2810761,2356,184,116,1085,22.35,22.53,11.99,30.67,1316.04928345028,1326.47350664108,36.0400617484019,17.3974236870371,31.6640226614785,6106.70917947132,2276.28745382478,17.79,14.74,1.31,1.38,4.54,2.1,30.23,33.97,29.38,0,0,0,0,0,0
2020-12-17,109164,1480869,2478,1222,2198,49783,0,0,0,0,0,0,109134,30,30,3544,16107,5784,15695,412,394,3445,3402,43,95,75,40,71,200,0,0,0,3541,3,0,2810761,2468,197,131,1339,22.47,22.65,12.61,29.92,1354.93554948286,1359.13370080202,36.2891046232675,17.5041563476937,32.055375750553,6173.23920461398,2302.50811079277,16.84,13.71,0.949999999999999,0.989999999999998,4.34,1.47,26.67,37.68,29.26,0,0,0,0,0,0
